0.655913978495	0.010752688172	0.333333333333	
0.013698630137	0.013698630137	0.972602739726	
0.013698630137	0.013698630137	0.972602739726	
0.846153846154	0.0769230769231	0.0769230769231	
0.846153846154	0.0769230769231	0.0769230769231	
0.846153846154	0.0769230769231	0.0769230769231	
0.846153846154	0.0769230769231	0.0769230769231	
0.846153846154	0.0769230769231	0.0769230769231	
0.846153846154	0.0769230769231	0.0769230769231	
0.846153846154	0.0769230769231	0.0769230769231	
0.846153846154	0.0769230769231	0.0769230769231	
0.846153846154	0.0769230769231	0.0769230769231	
0.846153846154	0.0769230769231	0.0769230769231	
0.846153846154	0.0769230769231	0.0769230769231	
0.846153846154	0.0769230769231	0.0769230769231	
0.846153846154	0.0769230769231	0.0769230769231	
0.0769230769231	0.846153846154	0.0769230769231	
0.846153846154	0.0769230769231	0.0769230769231	
0.846153846154	0.0769230769231	0.0769230769231	
0.846153846154	0.0769230769231	0.0769230769231	
0.0188679245283	0.0188679245283	0.962264150943	
0.00653594771242	0.333333333333	0.660130718954	
0.916083916084	0.0769230769231	0.00699300699301	
0.00970873786408	0.495145631068	0.495145631068	
0.968253968254	0.015873015873	0.015873015873	
0.015873015873	0.015873015873	0.968253968254	
0.0434782608696	0.0434782608696	0.913043478261	
0.0232558139535	0.0232558139535	0.953488372093	
0.013698630137	0.013698630137	0.972602739726	
0.255813953488	0.720930232558	0.0232558139535	
0.77358490566	0.207547169811	0.0188679245283	
0.0232558139535	0.0232558139535	0.953488372093	
0.00970873786408	0.980582524272	0.00970873786408	
0.00970873786408	0.00970873786408	0.980582524272	
0.488372093023	0.488372093023	0.0232558139535	
0.968253968254	0.015873015873	0.015873015873	
0.0769230769231	0.846153846154	0.0769230769231	
0.013698630137	0.972602739726	0.013698630137	
0.0120481927711	0.975903614458	0.0120481927711	
0.939393939394	0.030303030303	0.030303030303	
0.0120481927711	0.855421686747	0.132530120482	
0.870967741935	0.010752688172	0.118279569892	
0.333333333333	0.655913978495	0.010752688172	
0.015873015873	0.968253968254	0.015873015873	
0.015873015873	0.968253968254	0.015873015873	
0.980582524272	0.00970873786408	0.00970873786408	
0.953488372093	0.0232558139535	0.0232558139535	
0.584905660377	0.396226415094	0.0188679245283	
0.010752688172	0.978494623656	0.010752688172	
0.0232558139535	0.953488372093	0.0232558139535	
0.982300884956	0.00884955752212	0.00884955752212	
0.424657534247	0.150684931507	0.424657534247	
0.013698630137	0.013698630137	0.972602739726	
0.010752688172	0.225806451613	0.763440860215	
0.77358490566	0.0188679245283	0.207547169811	
0.287671232877	0.698630136986	0.013698630137	
0.00884955752212	0.185840707965	0.805309734513	
0.150684931507	0.835616438356	0.013698630137	
0.396226415094	0.584905660377	0.0188679245283	
0.174603174603	0.015873015873	0.809523809524	
0.253012048193	0.734939759036	0.0120481927711	
0.983739837398	0.00813008130081	0.00813008130081	
0.013698630137	0.150684931507	0.835616438356	
0.0434782608696	0.478260869565	0.478260869565	
0.013698630137	0.972602739726	0.013698630137	
0.0232558139535	0.0232558139535	0.953488372093	
0.015873015873	0.968253968254	0.015873015873	
0.855421686747	0.132530120482	0.0120481927711	
0.650793650794	0.015873015873	0.333333333333	
0.013698630137	0.972602739726	0.013698630137	
0.00813008130081	0.00813008130081	0.983739837398	
0.00813008130081	0.00813008130081	0.983739837398	
0.00970873786408	0.00970873786408	0.980582524272	
0.00699300699301	0.00699300699301	0.986013986014	
0.00884955752212	0.00884955752212	0.982300884956	
0.0120481927711	0.132530120482	0.855421686747	
0.132530120482	0.0120481927711	0.855421686747	
0.185840707965	0.805309734513	0.00884955752212	
0.010752688172	0.118279569892	0.870967741935	
0.013698630137	0.972602739726	0.013698630137	
0.0232558139535	0.0232558139535	0.953488372093	
0.492063492063	0.492063492063	0.015873015873	
0.013698630137	0.013698630137	0.972602739726	
0.013698630137	0.972602739726	0.013698630137	
0.150684931507	0.013698630137	0.835616438356	
0.373493975904	0.0120481927711	0.614457831325	
0.953488372093	0.0232558139535	0.0232558139535	
0.980582524272	0.00970873786408	0.00970873786408	
0.0232558139535	0.953488372093	0.0232558139535	
0.030303030303	0.030303030303	0.939393939394	
0.846153846154	0.0769230769231	0.0769230769231	
0.962264150943	0.0188679245283	0.0188679245283	
0.0188679245283	0.0188679245283	0.962264150943	
